Num_solicitud;IUM_Medicamento;id_importador;fecha_autorizacion;Tipo_solicitud
1382;1A1000281003100;70;29/06/2021;URGENCIA CLINICA
1383;1V1001401000100;135;14/02/2020;URGENCIA CLINICA
1384;1B1027161000100;13;16/11/2021;URGENCIA CLINICA
1385;1L1005941002100;105;26/11/2021;URGENCIA CLINICA
1386;2I1032041000101;87;22/05/2021;URGENCIA CLINICA
1387;1L1005941003100;105;10/05/2020;URGENCIA CLINICA
1388;1C1023461000100;25;1/12/2021;URGENCIA CLINICA
1389;1C1023461000100;25;29/05/2020;URGENCIA CLINICA
1390;1M1000341000100;114;27/12/2021;URGENCIA CLINICA
1391;1C1004121002100;74;4/09/2022;URGENCIA CLINICA
1392;1F1027531000100;64;4/09/2020;URGENCIA CLINICA
1393;1M1000831000100;87;12/10/2022;URGENCIA CLINICA
1394;1T1018051000100;64;23/03/2022;URGENCIA CLINICA
1395;1F1001691000100;13;7/05/2021;URGENCIA CLINICA
1396;1E1001601003101;132;29/10/2021;URGENCIA CLINICA
1397;1T1024151006100;70;17/03/2020;URGENCIA CLINICA
1398;1B1013551001100;25;22/12/2021;URGENCIA CLINICA
1399;1T1014381000100;33;21/01/2021;URGENCIA CLINICA
1400;1F1001691000100;43;5/09/2020;URGENCIA CLINICA
1401;1P10121810004100;64;21/05/2022;URGENCIA CLINICA
1402;1M1000831000100;87;30/04/2022;URGENCIA CLINICA
1403;1V1019601005100;118;21/02/2022;URGENCIA CLINICA
1404;1V1019601005100;118;19/01/2022;URGENCIA CLINICA
1405;1N1025871000100;118;4/02/2022;URGENCIA CLINICA
1406;1N1025871000100;118;14/02/2022;URGENCIA CLINICA
1407;1M1006061013100;70;19/09/2020;URGENCIA CLINICA
1408;1B1027161000100;13;24/02/2022;URGENCIA CLINICA
1409;1I1035001000101;87;6/07/2020;URGENCIA CLINICA
1410;1I1033701000100;50;23/04/2021;URGENCIA CLINICA
1411;1M1031251001100;81;10/08/2021;URGENCIA CLINICA
1412;1M1031251001100;81;17/05/2020;URGENCIA CLINICA
1413;1A1036741000100;100;28/02/2020;URGENCIA CLINICA
1414;1F1001691000100;64;16/03/2021;URGENCIA CLINICA
1415;1A1005551005100;23;13/09/2022;URGENCIA CLINICA
1416;1T1014381005100;66;29/07/2020;URGENCIA CLINICA
1417;1A1005551005100;69;12/02/2020;URGENCIA CLINICA
1418;2E1028291001100;11;8/09/2021;URGENCIA CLINICA
1419;1C1029821000100;128;3/10/2021;URGENCIA CLINICA
1420;2E1032451000100;87;21/12/2020;URGENCIA CLINICA
1421;1T1014381002100;64;23/02/2020;URGENCIA CLINICA
1422;1C1004121003101;81;24/04/2022;URGENCIA CLINICA
1423;1C1004121003101;81;9/05/2022;URGENCIA CLINICA
1424;1C1004121003101;81;6/11/2022;URGENCIA CLINICA
1425;1C1004121003101;81;12/04/2021;URGENCIA CLINICA
1426;1L1005941002100;105;30/08/2020;URGENCIA CLINICA
1427;2V1011701000100;94;3/01/2021;URGENCIA CLINICA
1428;1I1035001000101;87;12/11/2022;URGENCIA CLINICA
1429;2E1028291001100;11;21/05/2020;URGENCIA CLINICA
1430;2E1028291001100;11;22/03/2022;URGENCIA CLINICA
1431;2E1028291001100;11;25/12/2022;URGENCIA CLINICA
1432;2E1028291001100;11;7/10/2020;URGENCIA CLINICA
1433;1I1002461000100;152;16/11/2022;URGENCIA CLINICA
1434;1M1000831000100;87;5/07/2022;URGENCIA CLINICA
1435;1M1000831000100;87;24/02/2021;URGENCIA CLINICA
1436;1E1001601003101;132;4/09/2022;URGENCIA CLINICA
1437;1B1027161000100;132;5/06/2020;URGENCIA CLINICA
1438;1B1025731000100;132;25/08/2020;URGENCIA CLINICA
1439;1N1024161000102;64;21/07/2021;URGENCIA CLINICA
1440;2I1008801000101;87;3/09/2021;URGENCIA CLINICA
1441;1B1001101000101;64;4/07/2020;URGENCIA CLINICA
1442;1B1001101000101;64;19/04/2021;URGENCIA CLINICA
1443;1A1006851007100;72;20/03/2022;URGENCIA CLINICA
1444;1M1017221001100;100;16/02/2022;URGENCIA CLINICA
1445;1F1007311001100;65;1/03/2022;URGENCIA CLINICA
1446;1A1000141000100;13;22/02/2022;URGENCIA CLINICA
1447;1A1001711000100;13;4/07/2021;URGENCIA CLINICA
1448;1C1028221000100;64;12/02/2020;URGENCIA CLINICA
1449;1B1036801000100;118;13/02/2020;URGENCIA CLINICA
1450;1B1036801000100;118;13/03/2020;URGENCIA CLINICA
1451;2I1008801000101;87;17/11/2020;URGENCIA CLINICA
1452;1S1000731000100;13;3/04/2020;URGENCIA CLINICA
1453;1C1006141000100;44;8/03/2020;URGENCIA CLINICA
1454;1T1033161002100;66;4/06/2020;URGENCIA CLINICA
1455;1N1022901000100;17;13/06/2021;URGENCIA CLINICA
1456;1M1017221001100;100;2/10/2020;URGENCIA CLINICA
1457;1V1001401000100;64;24/05/2022;URGENCIA CLINICA
1458;1M1017221001100;100;19/02/2022;URGENCIA CLINICA
1459;1D1004291001100;118;15/05/2021;URGENCIA CLINICA
1460;1U1003171000100;132;23/08/2020;URGENCIA CLINICA
1461;1L1022271000100;62;1/03/2022;URGENCIA CLINICA
1462;1L1022261000100;62;2/12/2022;URGENCIA CLINICA
1463;1A1006851005100;81;26/08/2021;URGENCIA CLINICA
1464;1B1027161000100;132;29/07/2021;URGENCIA CLINICA
1465;1G1036621000100;105;17/06/2021;URGENCIA CLINICA
1466;1K1034751002100;70;1/12/2021;URGENCIA CLINICA
1467;1L1022261000100;29;21/09/2021;URGENCIA CLINICA
1468;1L1022271000100;29;30/04/2022;URGENCIA CLINICA
1469;1A1006851002102;26;24/09/2022;URGENCIA CLINICA
1470;1P1027701000100;62;23/04/2020;URGENCIA CLINICA
1471;1B1025791000100;13;20/02/2022;URGENCIA CLINICA
1472;1Q1014651003100;64;14/06/2020;URGENCIA CLINICA
1473;1E1001601003101;132;20/06/2022;URGENCIA CLINICA
1474;1B1024741000100;118;2/10/2021;URGENCIA CLINICA
1475;1O1020371001100;103;27/04/2021;URGENCIA CLINICA
1476;1C1004121001100;53;1/03/2021;URGENCIA CLINICA
1477;1N1025871000101;118;26/03/2021;URGENCIA CLINICA
1478;1L1022261000100;62;26/07/2021;URGENCIA CLINICA
1479;1L1022271000100;62;6/09/2021;URGENCIA CLINICA
1480;1B1027161000100;13;12/10/2021;URGENCIA CLINICA
1481;1B1001101001100;157;14/09/2022;URGENCIA CLINICA
1482;1F1027531000100;81;26/05/2020;URGENCIA CLINICA
1483;1T1023261003100;149;18/12/2020;URGENCIA CLINICA
1484;1A1003951002100;61;11/01/2021;URGENCIA CLINICA
1485;1U1003271000100;95;26/12/2021;URGENCIA CLINICA
1486;1U1003271000100;47;31/12/2021;URGENCIA CLINICA
1487;2E1032451000100;87;1/03/2020;URGENCIA CLINICA
1488;1E1029551000101;155;11/04/2020;URGENCIA CLINICA
1489;1E1029551000102;155;17/05/2022;URGENCIA CLINICA
1490;1A1000141000100;13;21/12/2020;URGENCIA CLINICA
1491;1M1006061012100;118;13/07/2021;URGENCIA CLINICA
1492;1A1003951006100;149;20/03/2021;URGENCIA CLINICA
1493;1A1005551005100;66;2/01/2021;URGENCIA CLINICA
1494;2E1028291001100;11;15/10/2021;URGENCIA CLINICA
1495;2E1028291001100;11;20/09/2021;URGENCIA CLINICA
1496;1M1031251001100;25;16/07/2021;URGENCIA CLINICA
1497;1M1031251001100;25;28/02/2020;URGENCIA CLINICA
1498;1A1003951005100;100;30/06/2020;URGENCIA CLINICA
1499;1S1026001000100;94;5/06/2022;URGENCIA CLINICA
1500;2E1032451000100;87;4/05/2021;URGENCIA CLINICA
1501;1T1033161002100;114;30/05/2020;URGENCIA CLINICA
1502;1T1033161002100;114;26/10/2022;URGENCIA CLINICA
1503;1T1033161002100;114;1/08/2022;URGENCIA CLINICA
1504;1F1027531000100;64;27/02/2020;URGENCIA CLINICA
1505;1E1029551000101;155;27/09/2022;URGENCIA CLINICA
1506;1L1005651000102;118;20/08/2022;URGENCIA CLINICA
1507;1T1001911003100;156;25/01/2022;URGENCIA CLINICA
1508;1A1001711000100;13;7/09/2022;URGENCIA CLINICA
1509;1A1000141000100;13;5/05/2020;URGENCIA CLINICA
1510;1B1025791000100;132;10/04/2022;URGENCIA CLINICA
1511;1B1027161000100;132;19/01/2022;URGENCIA CLINICA
1512;1B1025731000100;132;13/08/2022;URGENCIA CLINICA
1513;1B1027161000100;132;10/07/2020;URGENCIA CLINICA
1514;1A1000141000100;13;28/06/2022;URGENCIA CLINICA
1515;1A1001711000100;13;11/08/2020;URGENCIA CLINICA
1516;1C1006141000100;44;8/01/2021;URGENCIA CLINICA
1517;1U1003271000100;44;1/01/2022;URGENCIA CLINICA
1518;1T1001911000100;146;11/01/2022;URGENCIA CLINICA
1519;1L1003331000100;64;20/09/2021;URGENCIA CLINICA
1520;1B1025731000100;133;27/02/2022;URGENCIA CLINICA
1521;1M1005531002100;149;14/04/2022;URGENCIA CLINICA
1522;1E1029551000102;132;18/09/2022;URGENCIA CLINICA
1523;1E1029551000101;132;7/02/2022;URGENCIA CLINICA
1524;1T1024151005100;25;13/02/2020;URGENCIA CLINICA
1525;1E1029551000101;155;11/11/2022;URGENCIA CLINICA
1526;1E1029551000102;155;6/04/2021;URGENCIA CLINICA
1527;2E1028291001102;11;11/06/2021;URGENCIA CLINICA
1528;2E1028291001102;11;22/03/2020;URGENCIA CLINICA
1529;2I1032041000101;87;21/09/2020;URGENCIA CLINICA
1530;1A1014981000100;63;19/06/2022;URGENCIA CLINICA
1531;2B1024441000100;118;31/12/2020;URGENCIA CLINICA
1532;1B1000571007100;149;14/10/2021;URGENCIA CLINICA
1533;1M1017421001100;149;8/03/2020;URGENCIA CLINICA
1534;1M1017421001100;149;28/02/2020;URGENCIA CLINICA
1535;1L1001621000100;64;12/08/2021;URGENCIA CLINICA
1536;1F1001691000100;64;16/07/2020;URGENCIA CLINICA
1537;1O1020371004100;58;12/11/2020;URGENCIA CLINICA
1538;1M1000341000100;155;21/11/2020;URGENCIA CLINICA
1539;1B1027551000100;85;2/01/2021;URGENCIA CLINICA
1540;1B1025791000100;13;9/11/2020;URGENCIA CLINICA
1541;1B1001101000101;64;1/03/2021;URGENCIA CLINICA
1542;1C1002871000100;64;10/08/2021;URGENCIA CLINICA
1543;1S1000731000100;13;28/06/2021;URGENCIA CLINICA
1544;1I1033751003100;100;26/10/2022;URGENCIA CLINICA
1545;1P1012181004100;64;8/02/2021;URGENCIA CLINICA
1546;1U1003271000100;95;23/04/2022;URGENCIA CLINICA
1547;1P1012181004100;64;14/09/2021;URGENCIA CLINICA
1548;1A1000141000100;13;24/07/2020;URGENCIA CLINICA
1549;1A1001701000100;13;16/07/2020;URGENCIA CLINICA
1550;1B1024501002100;118;11/11/2020;URGENCIA CLINICA
1551;1D1008881003100;58;29/11/2021;URGENCIA CLINICA
1552;1F1002651000100;29;3/03/2021;URGENCIA CLINICA
1553;1M1018461000101;155;3/04/2022;URGENCIA CLINICA
1554;1B1025791000100;133;25/11/2022;URGENCIA CLINICA
1555;1N1024481000100;95;25/03/2022;URGENCIA CLINICA
1556;1F1027801000101;95;5/07/2022;URGENCIA CLINICA
1557;1V1019601007100;70;24/07/2021;URGENCIA CLINICA
1558;1F1027531000100;73;4/12/2022;URGENCIA CLINICA
1559;1B1001101000101;64;11/11/2022;URGENCIA CLINICA
1560;1G1036161000100;61;12/06/2021;URGENCIA CLINICA
1561;2E1032451000100;87;20/05/2020;URGENCIA CLINICA
1562;1B1025731000100;80;18/03/2021;URGENCIA CLINICA
1563;1B1001101000101;95;27/08/2021;URGENCIA CLINICA
1564;1V1001401000100;61;1/03/2021;URGENCIA CLINICA
1565;1T1001911003100;156;27/03/2022;URGENCIA CLINICA
1566;1B1025731000100;132;6/06/2022;URGENCIA CLINICA
1567;1M1017221001100;100;10/06/2022;URGENCIA CLINICA
1568;1M1017221001100;100;9/11/2020;URGENCIA CLINICA
1569;1I1030991004100;100;25/07/2021;URGENCIA CLINICA
1570;1A1000141000100;13;18/05/2022;URGENCIA CLINICA
1571;1A1000141000100;13;20/03/2022;URGENCIA CLINICA
1572;1A1001701000100;13;11/05/2022;URGENCIA CLINICA
1573;1L1018031002101;118;14/01/2022;URGENCIA CLINICA
1574;1A1001611000100;64;24/01/2021;URGENCIA CLINICA
1575;1L1001081000101;64;31/07/2020;URGENCIA CLINICA
1576;1T1001911003100;156;17/07/2020;URGENCIA CLINICA
1577;1C1023451000100;70;17/02/2022;URGENCIA CLINICA
1578;1L1018031002100;118;27/03/2020;URGENCIA CLINICA
1579;1L1018031002100;118;10/02/2020;URGENCIA CLINICA
1580;1L1018031002100;118;17/04/2020;URGENCIA CLINICA
1581;1L1018031002100;118;26/07/2020;URGENCIA CLINICA
1582;1L1018031002100;118;26/10/2020;URGENCIA CLINICA
1583;1L1005941003100;105;23/01/2022;URGENCIA CLINICA
1584;1T1000761001100;61;13/04/2022;URGENCIA CLINICA
1585;1L1003331000100;64;4/04/2021;URGENCIA CLINICA
1586;1P1017931000100;64;10/01/2020;URGENCIA CLINICA
1587;1P1012181004100;64;30/03/2021;URGENCIA CLINICA
1588;1L1003331000100;64;2/08/2020;URGENCIA CLINICA
1589;1A1000141000100;13;18/02/2020;URGENCIA CLINICA
1590;1A1001711000100;13;29/10/2020;URGENCIA CLINICA
1591;1E1032401000101;132;10/01/2021;URGENCIA CLINICA
1592;1H1007141000101;149;31/08/2021;URGENCIA CLINICA
1593;1B1006501000100;64;2/12/2020;URGENCIA CLINICA
1594;1A1000101000105;13;20/04/2020;URGENCIA CLINICA
1595;1A1006851008100;156;26/03/2020;URGENCIA CLINICA
1596;1A1000141000100;13;21/02/2022;URGENCIA CLINICA
1597;1S1011611000100;94;3/03/2022;URGENCIA CLINICA
1598;1S1011611000100;94;13/11/2022;URGENCIA CLINICA
1599;1B1025731000100;13;3/06/2020;URGENCIA CLINICA
1600;1E1005681006100;64;22/02/2020;URGENCIA CLINICA
1601;1L1005941002100;105;21/11/2022;URGENCIA CLINICA
1602;1A1001711000100;13;31/01/2022;URGENCIA CLINICA
1603;1A1000141000100;13;12/12/2020;URGENCIA CLINICA
1604;1D1000031003100;156;19/08/2022;URGENCIA CLINICA
1605;1E1001601003101;132;13/08/2021;URGENCIA CLINICA
1606;1L1005941002100;105;22/02/2021;URGENCIA CLINICA
1607;1L1005941002100;105;11/08/2021;URGENCIA CLINICA
1608;1L1005941002100;105;3/07/2022;URGENCIA CLINICA
1609;1I1033931000100;100;9/02/2022;URGENCIA CLINICA
1610;1Q1014651002100;95;17/09/2022;URGENCIA CLINICA
1611;1L1003331005100;64;1/05/2022;URGENCIA CLINICA
1612;1B1027161000100;13;22/10/2021;URGENCIA CLINICA
1613;1P1008661010101;123;2/05/2022;URGENCIA CLINICA
1614;1E1001601003101;132;7/02/2020;URGENCIA CLINICA
1615;1B1025731000100;13;3/01/2020;URGENCIA CLINICA
1616;1F1027751001100;49;10/01/2021;URGENCIA CLINICA
1617;1F1027751001100;49;27/07/2022;URGENCIA CLINICA
1618;1R1005521002100;19;1/04/2021;URGENCIA CLINICA
1619;1B1025731000100;13;2/05/2020;URGENCIA CLINICA
1620;1B1025731000100;132;21/05/2022;URGENCIA CLINICA
1621;1T1001161001100;109;24/11/2020;URGENCIA CLINICA
1622;1T1000591001100;109;6/12/2021;URGENCIA CLINICA
1623;1T1018051000100;64;7/02/2020;URGENCIA CLINICA
1624;1T1001911003100;156;4/03/2020;URGENCIA CLINICA
1625;1C1023461006100;45;17/12/2022;URGENCIA CLINICA
1626;1F1001691000101;95;5/12/2020;URGENCIA CLINICA
1627;1T1033161002100;66;21/05/2022;URGENCIA CLINICA
1628;1A1000141000100;13;15/04/2022;URGENCIA CLINICA
1629;1A1001711000100;13;17/12/2022;URGENCIA CLINICA
1630;1S1000731000100;13;3/10/2021;URGENCIA CLINICA
1631;1C1029821000100;128;14/03/2022;URGENCIA CLINICA
1632;1F1027531000100;64;8/01/2021;URGENCIA CLINICA
1633;2E1032451000100;87;10/12/2020;URGENCIA CLINICA
1634;2E1028291001102;11;9/07/2020;URGENCIA CLINICA
1635;1E1004681003100;81;15/06/2020;URGENCIA CLINICA
1636;1R1001921000101;124;22/08/2022;URGENCIA CLINICA
1637;1T1023961000100;36;10/11/2021;URGENCIA CLINICA
1638;1P1008661007100;36;10/06/2021;URGENCIA CLINICA
1639;1P1008661007100;36;26/02/2020;URGENCIA CLINICA
1640;1P1008661007100;36;1/05/2022;URGENCIA CLINICA
1641;1P1008661007100;36;20/01/2022;URGENCIA CLINICA
1642;1L1022261000100;13;2/01/2022;URGENCIA CLINICA
1643;1L1022271000100;13;28/09/2020;URGENCIA CLINICA
1644;1N1024161000102;64;26/06/2021;URGENCIA CLINICA
1645;1F1001691000100;64;3/05/2022;URGENCIA CLINICA
1646;1A1001701000100;13;5/11/2022;URGENCIA CLINICA
1647;1A1000141000100;13;30/07/2020;URGENCIA CLINICA
1648;1V1019601006100;42;19/06/2022;URGENCIA CLINICA
1649;1O1020371004100;58;25/09/2022;URGENCIA CLINICA
1650;1I1033751002100;100;30/06/2020;URGENCIA CLINICA
1651;1T1033161002100;114;1/07/2020;URGENCIA CLINICA
1652;1E1005681006100;64;12/07/2022;URGENCIA CLINICA
1653;1A1000141000100;13;27/09/2022;URGENCIA CLINICA
1654;1A1001711000100;13;31/03/2020;URGENCIA CLINICA
1655;1L1003331003100;64;14/09/2021;URGENCIA CLINICA
1656;1A1001711000100;13;28/08/2020;URGENCIA CLINICA
1657;1A1000141000100;13;6/06/2021;URGENCIA CLINICA
1658;1S1000731000100;13;17/03/2021;URGENCIA CLINICA
1659;1S1000731000100;13;26/08/2020;URGENCIA CLINICA
1660;1L1022261000100;62;4/12/2020;URGENCIA CLINICA
1661;1L1022271000100;62;7/01/2020;URGENCIA CLINICA
1662;1A1000281002100;122;21/01/2022;URGENCIA CLINICA
1663;1A1000101000106;13;24/06/2020;URGENCIA CLINICA
1664;1A1000141000100;132;30/12/2020;URGENCIA CLINICA
1665;1C1023461007100;25;1/01/2022;URGENCIA CLINICA
1666;1P1012181007100;13;10/12/2020;URGENCIA CLINICA
1667;1M1031251001100;81;21/01/2021;URGENCIA CLINICA
1668;1M1000831000100;87;24/12/2021;URGENCIA CLINICA
1669;1M1000831000100;87;25/08/2022;URGENCIA CLINICA
1670;1B1027161000100;13;14/11/2021;URGENCIA CLINICA
1671;1T1000761000101;81;24/06/2020;URGENCIA CLINICA
1672;1B1027161000100;13;20/11/2020;URGENCIA CLINICA
1673;1E1005681005100;152;29/07/2022;URGENCIA CLINICA
1674;1E1023551001100;152;13/10/2020;URGENCIA CLINICA
1675;1M1006441000100;132;15/03/2020;URGENCIA CLINICA
1676;1M1008551000100;132;10/02/2022;URGENCIA CLINICA
1677;1B1027161000100;13;7/06/2020;URGENCIA CLINICA
1678;1S1008321000100;64;2/09/2021;URGENCIA CLINICA
1679;1B1025731000100;132;28/07/2022;URGENCIA CLINICA
1680;1T1033161002100;66;6/01/2020;URGENCIA CLINICA
1681;1B1025731000100;13;17/08/2021;URGENCIA CLINICA
1682;1B1027161000100;13;29/06/2020;URGENCIA CLINICA
1683;1F1002641000100;29;2/12/2021;URGENCIA CLINICA
1684;1L1005941002100;105;1/07/2020;URGENCIA CLINICA
1685;1L1005941002100;105;22/11/2021;URGENCIA CLINICA
1686;1B1000571007100;96;26/07/2021;URGENCIA CLINICA
1687;1T1001911000100;146;9/12/2020;URGENCIA CLINICA
1688;1V1001401000100;135;29/12/2022;URGENCIA CLINICA
1689;1B1013551001100;25;31/05/2022;URGENCIA CLINICA
1690;1A1000101000104;13;21/06/2022;URGENCIA CLINICA
1691;1M1032971000100;64;20/05/2022;URGENCIA CLINICA
1692;1B1004631002100;15;8/01/2022;URGENCIA CLINICA
1693;1M1006621005100;25;14/04/2022;URGENCIA CLINICA
1694;1F1027531000100;81;12/02/2020;URGENCIA CLINICA
1695;1N1025871000100;118;1/04/2020;URGENCIA CLINICA
1696;1N1025871000100;118;3/04/2020;URGENCIA CLINICA
1697;2V1011701000100;94;3/07/2020;URGENCIA CLINICA
1698;1T1033161002100;66;24/06/2020;URGENCIA CLINICA
1699;1E1001601002100;64;28/01/2021;URGENCIA CLINICA
1700;1A1000101000105;132;21/05/2020;URGENCIA CLINICA
1701;1E1029551000101;132;13/08/2022;URGENCIA CLINICA
1702;1B1025731000100;13;2/08/2021;URGENCIA CLINICA
1703;1N1025741002100;62;31/07/2020;URGENCIA CLINICA
1704;1B1001101000101;95;6/02/2020;URGENCIA CLINICA
1705;1B1033111005100;62;10/06/2020;URGENCIA CLINICA
1706;1M1006621004100;62;26/09/2020;URGENCIA CLINICA
1707;1T1018051000100;64;10/01/2020;URGENCIA CLINICA
1708;1A1001711000100;13;3/05/2022;URGENCIA CLINICA
1709;1A1000141000100;13;27/04/2020;URGENCIA CLINICA
1710;1A1006851008100;70;2/07/2022;URGENCIA CLINICA
1711;1E1001601002100;61;26/07/2020;URGENCIA CLINICA
1712;2L1012991000100;95;10/01/2020;URGENCIA CLINICA
1713;1L1018031002100;118;9/02/2021;URGENCIA CLINICA
1714;1L1018031002100;118;21/11/2022;URGENCIA CLINICA
1715;1L1029621000100;64;6/07/2022;URGENCIA CLINICA
1716;1L1003331001100;149;29/06/2020;URGENCIA CLINICA
1717;1T1003321000100;81;7/10/2020;URGENCIA CLINICA
1718;1D1000031003100;156;8/02/2020;URGENCIA CLINICA
1719;1C1027451001100;64;28/01/2020;URGENCIA CLINICA
1720;1M1017421001100;149;6/12/2021;URGENCIA CLINICA
1721;1M1017421001100;149;19/09/2020;URGENCIA CLINICA
1722;1E1029551000102;155;28/05/2022;URGENCIA CLINICA
1723;1E1029551000101;155;17/02/2021;URGENCIA CLINICA
1724;1T1033161002100;66;26/10/2021;URGENCIA CLINICA
1725;1A1000101000105;13;6/10/2022;URGENCIA CLINICA
1726;1A1000101000104;13;23/01/2022;URGENCIA CLINICA
1727;1A1000101000105;13;31/08/2022;URGENCIA CLINICA
1728;1E1005681006100;64;15/09/2020;URGENCIA CLINICA
1729;1B1025731000100;13;26/02/2021;URGENCIA CLINICA
1730;1S1000731000100;13;13/05/2022;URGENCIA CLINICA
1731;1T1001911000100;146;31/07/2020;URGENCIA CLINICA
1732;1I1007131003100;65;28/02/2020;URGENCIA CLINICA
1733;1L1005941002100;105;23/11/2021;URGENCIA CLINICA
1734;1E1023551003100;64;11/01/2022;URGENCIA CLINICA
1735;1E1001601001100;64;27/06/2022;URGENCIA CLINICA
1736;1V1024321000100;132;24/04/2020;URGENCIA CLINICA
1737;1L1005941002100;105;6/08/2022;URGENCIA CLINICA
1738;1T1023951002100;157;3/09/2021;URGENCIA CLINICA
1739;1A1001711000100;13;22/05/2022;URGENCIA CLINICA
1740;1A1000141000100;13;22/03/2020;URGENCIA CLINICA
1741;1T1001911000100;67;15/01/2021;URGENCIA CLINICA
1742;1B1025791000100;13;4/10/2020;URGENCIA CLINICA
1743;1B1027161000100;13;23/07/2020;URGENCIA CLINICA
1744;1B1025791000100;13;12/04/2020;URGENCIA CLINICA
1745;1A1000101000104;13;25/08/2020;URGENCIA CLINICA
1746;1B1025791000100;80;12/06/2022;URGENCIA CLINICA
1747;1M1000341001100;157;28/11/2022;URGENCIA CLINICA
1748;1A1006851005100;81;9/04/2021;URGENCIA CLINICA
1749;1R1034301000100;25;4/01/2021;URGENCIA CLINICA
1750;1R1034301000100;25;6/07/2021;URGENCIA CLINICA
1751;1M1006061007100;25;19/11/2020;URGENCIA CLINICA
1752;1M1006061010100;143;3/05/2021;URGENCIA CLINICA
1753;1M1006061010100;143;27/07/2021;URGENCIA CLINICA
1754;1M1006061010100;143;18/11/2021;URGENCIA CLINICA
1755;1E1023551003100;64;8/05/2021;URGENCIA CLINICA
1756;1H1007141000100;20;28/11/2020;URGENCIA CLINICA
1757;1H1007141000100;20;15/05/2021;URGENCIA CLINICA
1758;1H1007141000100;20;14/01/2022;URGENCIA CLINICA
1759;1U1026361000100;83;11/06/2020;URGENCIA CLINICA
1760;1A1006851007100;72;21/08/2022;URGENCIA CLINICA
1761;1A1001711000100;13;3/03/2022;URGENCIA CLINICA
1762;1A1000141000100;13;25/10/2022;URGENCIA CLINICA
1763;1M1000831000100;87;17/08/2022;URGENCIA CLINICA
1764;1A1000101000104;132;24/09/2020;URGENCIA CLINICA
1765;1P1012181004100;64;21/05/2021;URGENCIA CLINICA
1766;1A1001611000100;64;14/09/2021;URGENCIA CLINICA
1767;1P1012181004100;64;14/07/2020;URGENCIA CLINICA
1768;1M1023741005101;68;10/03/2021;URGENCIA CLINICA
1769;1T1023961000100;23;3/03/2022;URGENCIA CLINICA
1770;1T1023961000100;23;6/10/2020;URGENCIA CLINICA
1771;1T1023961000100;23;24/11/2020;URGENCIA CLINICA
1772;1F1001591002100;64;19/07/2022;URGENCIA CLINICA
1773;2I1008801000101;87;9/05/2022;URGENCIA CLINICA
1774;1C1029821000100;128;31/08/2020;URGENCIA CLINICA
1775;2I1029751000100;87;8/12/2021;URGENCIA CLINICA
1776;1A1028361001100;74;3/03/2021;URGENCIA CLINICA
1777;1C1001051002100;68;17/07/2020;URGENCIA CLINICA
1778;1M1031891000100;61;25/05/2020;URGENCIA CLINICA
1779;1T1033161002100;114;28/11/2021;URGENCIA CLINICA
1780;1M1000831000100;87;14/11/2020;URGENCIA CLINICA
1781;1B1025731000100;132;23/09/2020;URGENCIA CLINICA
1782;1B1027161000100;13;5/10/2022;URGENCIA CLINICA
1783;3A1016771000100;13;7/02/2022;URGENCIA CLINICA
1784;1A1000141000100;13;12/05/2022;URGENCIA CLINICA
1785;1A1001701000100;13;2/05/2021;URGENCIA CLINICA
1786;1P1024051000100;64;6/12/2021;URGENCIA CLINICA
1787;1M1031251001100;81;19/04/2022;URGENCIA CLINICA
1788;1A1000141000100;13;31/10/2021;URGENCIA CLINICA
1789;1A1001701000100;13;27/12/2021;URGENCIA CLINICA
1790;1A1000141000100;13;14/02/2021;URGENCIA CLINICA
1791;1A1001701000100;13;16/09/2021;URGENCIA CLINICA
1792;1B1025731000100;13;20/09/2020;URGENCIA CLINICA
1793;1T1001911003100;156;15/06/2021;URGENCIA CLINICA
1794;1U1003271000100;64;4/12/2020;URGENCIA CLINICA
